playerTransformPositions: x = 0.4440756, z = 1.781468 
playerTransformPositions: x = 0.4557894, z = 1.793182 
playerTransformPositions: x = 0.467503, z = 1.804895 
playerTransformPositions: x = 0.4792199, z = 1.816612 
playerTransformPositions: x = 0.4909325, z = 1.828325 
playerTransformPositions: x = 0.5032711, z = 1.840663 
playerTransformPositions: x = 0.5150034, z = 1.852396 
playerTransformPositions: x = 0.5267115, z = 1.864104 
playerTransformPositions: x = 0.5384178, z = 1.87581 
playerTransformPositions: x = 0.5501319, z = 1.887524 
playerTransformPositions: x = 0.5618467, z = 1.899239 
playerTransformPositions: x = 0.5735596, z = 1.910952 
playerTransformPositions: x = 0.585275, z = 1.922667 
playerTransformPositions: x = 0.597004, z = 1.934396 
playerTransformPositions: x = 0.6113369, z = 1.948729 
playerTransformPositions: x = 0.6230943, z = 1.960486 
playerTransformPositions: x = 0.6347706, z = 1.972163 
playerTransformPositions: x = 0.6465178, z = 1.98391 
playerTransformPositions: x = 0.658221, z = 1.995613 
playerTransformPositions: x = 0.6699197, z = 2.007312 
playerTransformPositions: x = 0.6816421, z = 2.019034 
playerTransformPositions: x = 0.6933828, z = 2.030775 
playerTransformPositions: x = 0.7050655, z = 2.042457 
playerTransformPositions: x = 0.7198683, z = 2.05726 
playerTransformPositions: x = 0.7316188, z = 2.06901 
playerTransformPositions: x = 0.7433251, z = 2.080717 
playerTransformPositions: x = 0.7550144, z = 2.092406 
playerTransformPositions: x = 0.7667494, z = 2.104141 
playerTransformPositions: x = 0.7784566, z = 2.115849 
playerTransformPositions: x = 0.790185, z = 2.127577 
playerTransformPositions: x = 0.8018913, z = 2.139283 
playerTransformPositions: x = 0.8135897, z = 2.150982 
playerTransformPositions: x = 0.8260266, z = 2.163419 
playerTransformPositions: x = 0.8377613, z = 2.175153 
playerTransformPositions: x = 0.8494585, z = 2.186851 
playerTransformPositions: x = 0.8611926, z = 2.198585 
playerTransformPositions: x = 0.8729159, z = 2.210308 
playerTransformPositions: x = 0.884636, z = 2.222028 
playerTransformPositions: x = 0.8963641, z = 2.233756 
playerTransformPositions: x = 0.9080417, z = 2.245434 
playerTransformPositions: x = 0.9255092, z = 2.262901 
playerTransformPositions: x = 0.9397931, z = 2.277185 
playerTransformPositions: x = 0.9515093, z = 2.288901 
playerTransformPositions: x = 0.9632437, z = 2.300636 
playerTransformPositions: x = 0.9749717, z = 2.312364 
playerTransformPositions: x = 0.9866665, z = 2.324059 
playerTransformPositions: x = 0.9983894, z = 2.335782 
playerTransformPositions: x = 1.010143, z = 2.347535 
playerTransformPositions: x = 1.021815, z = 2.359208 
playerTransformPositions: x = 1.033512, z = 2.370904 
playerTransformPositions: x = 1.045226, z = 2.382618 
playerTransformPositions: x = 1.058205, z = 2.395598 
playerTransformPositions: x = 1.069944, z = 2.407336 
playerTransformPositions: x = 1.081662, z = 2.419055 
playerTransformPositions: x = 1.09723, z = 2.424721 
playerTransformPositions: x = 1.115679, z = 2.431436 
playerTransformPositions: x = 1.131254, z = 2.437104 
playerTransformPositions: x = 1.146858, z = 2.442784 
playerTransformPositions: x = 1.16242, z = 2.448448 
playerTransformPositions: x = 1.177952, z = 2.454101 
playerTransformPositions: x = 1.193521, z = 2.459768 
playerTransformPositions: x = 1.209105, z = 2.46544 
playerTransformPositions: x = 1.224663, z = 2.471103 
playerTransformPositions: x = 1.240225, z = 2.476767 
playerTransformPositions: x = 1.255959, z = 2.482493 
playerTransformPositions: x = 1.271562, z = 2.488173 
playerTransformPositions: x = 1.287123, z = 2.493836 
playerTransformPositions: x = 1.302667, z = 2.499494 
playerTransformPositions: x = 1.318234, z = 2.50516 
playerTransformPositions: x = 1.333801, z = 2.510826 
playerTransformPositions: x = 1.34939, z = 2.5165 
playerTransformPositions: x = 1.364936, z = 2.522158 
playerTransformPositions: x = 1.38051, z = 2.527827 
playerTransformPositions: x = 1.397192, z = 2.533898 
playerTransformPositions: x = 1.41279, z = 2.539575 
playerTransformPositions: x = 1.428363, z = 2.545244 
playerTransformPositions: x = 1.443898, z = 2.550898 
playerTransformPositions: x = 1.459466, z = 2.556564 
playerTransformPositions: x = 1.475036, z = 2.562231 
playerTransformPositions: x = 1.490601, z = 2.567896 
playerTransformPositions: x = 1.506171, z = 2.573563 
playerTransformPositions: x = 1.521741, z = 2.57923 
playerTransformPositions: x = 1.537313, z = 2.584898 
playerTransformPositions: x = 1.553193, z = 2.590678 
playerTransformPositions: x = 1.568795, z = 2.596357 
playerTransformPositions: x = 1.584358, z = 2.602021 
playerTransformPositions: x = 1.599946, z = 2.607695 
playerTransformPositions: x = 1.615484, z = 2.61335 
playerTransformPositions: x = 1.631037, z = 2.619011 
playerTransformPositions: x = 1.646604, z = 2.624677 
playerTransformPositions: x = 1.662171, z = 2.630343 
playerTransformPositions: x = 1.67775, z = 2.636013 
playerTransformPositions: x = 1.695811, z = 2.642587 
playerTransformPositions: x = 1.7114, z = 2.648261 
playerTransformPositions: x = 1.734686, z = 2.656736 
playerTransformPositions: x = 1.750258, z = 2.662404 
playerTransformPositions: x = 1.765853, z = 2.668081 
playerTransformPositions: x = 1.784456, z = 2.674851 
playerTransformPositions: x = 1.801387, z = 2.681014 
playerTransformPositions: x = 1.81699, z = 2.686693 
playerTransformPositions: x = 1.832559, z = 2.692359 
playerTransformPositions: x = 1.84979, z = 2.698631 
playerTransformPositions: x = 1.865398, z = 2.704312 
playerTransformPositions: x = 1.916999, z = 2.723093 
playerTransformPositions: x = 1.930346, z = 2.727951 
playerTransformPositions: x = 1.933006, z = 2.728919 
playerTransformPositions: x = 1.933538, z = 2.729113 
playerTransformPositions: x = 1.933648, z = 2.729153 
playerTransformPositions: x = 1.951318, z = 2.735584 
playerTransformPositions: x = 1.937202, z = 2.730447 
playerTransformPositions: x = 1.934377, z = 2.729419 
playerTransformPositions: x = 1.933821, z = 2.729216 
playerTransformPositions: x = 1.9337, z = 2.729172 
playerTransformPositions: x = 1.933676, z = 2.729164 
playerTransformPositions: x = 1.949283, z = 2.734844 
playerTransformPositions: x = 1.936789, z = 2.730297 
playerTransformPositions: x = 1.934295, z = 2.729389 
playerTransformPositions: x = 1.934276, z = 2.729382 
playerTransformPositions: x = 1.933797, z = 2.729208 
playerTransformPositions: x = 1.933698, z = 2.729172 
playerTransformPositions: x = 1.949268, z = 2.734839 
playerTransformPositions: x = 1.936785, z = 2.730296 
playerTransformPositions: x = 1.934295, z = 2.729389 
playerTransformPositions: x = 1.9338, z = 2.72921 
playerTransformPositions: x = 1.933699, z = 2.729173 
playerTransformPositions: x = 1.933673, z = 2.729163 
playerTransformPositions: x = 1.934335, z = 2.729404 
playerTransformPositions: x = 1.930691, z = 2.728078 
playerTransformPositions: x = 1.929962, z = 2.727813 
playerTransformPositions: x = 1.929816, z = 2.72776 
playerTransformPositions: x = 1.928317, z = 2.727185 
playerTransformPositions: x = 1.926315, z = 2.726376 
playerTransformPositions: x = 1.925915, z = 2.726214 
playerTransformPositions: x = 1.925835, z = 2.726182 
playerTransformPositions: x = 1.925819, z = 2.726175 
playerTransformPositions: x = 1.925815, z = 2.726174 
playerTransformPositions: x = 1.925815, z = 2.726173 
playerTransformPositions: x = 1.925815, z = 2.726173 
playerTransformPositions: x = 1.925815, z = 2.726173 
playerTransformPositions: x = 1.925815, z = 2.726173 
playerTransformPositions: x = 1.925815, z = 2.726173 
playerTransformPositions: x = 1.925814, z = 2.726173 
playerTransformPositions: x = 1.925814, z = 2.726173 
playerTransformPositions: x = 1.925814, z = 2.726173 
playerTransformPositions: x = 1.925814, z = 2.726173 
playerTransformPositions: x = 1.925814, z = 2.726173 
playerTransformPositions: x = 1.925814, z = 2.726173 
playerTransformPositions: x = 1.925814, z = 2.726173 
playerTransformPositions: x = 1.923881, z = 2.725353 
playerTransformPositions: x = 1.921338, z = 2.724221 
playerTransformPositions: x = 1.918454, z = 2.722876 
playerTransformPositions: x = 1.912505, z = 2.719845 
playerTransformPositions: x = 1.908314, z = 2.717617 
playerTransformPositions: x = 1.904269, z = 2.715375 
playerTransformPositions: x = 1.900058, z = 2.712944 
playerTransformPositions: x = 1.899809, z = 2.712944 
playerTransformPositions: x = 1.908341, z = 4.39149 
playerTransformPositions: x = 1.91688, z = 4.405701 
playerTransformPositions: x = 1.925405, z = 4.419889 
playerTransformPositions: x = 1.933944, z = 4.434101 
playerTransformPositions: x = 1.943423, z = 4.449876 
playerTransformPositions: x = 1.951958, z = 4.464081 
playerTransformPositions: x = 1.9605, z = 4.478297 
playerTransformPositions: x = 1.969551, z = 4.493361 
playerTransformPositions: x = 1.978097, z = 4.507584 
playerTransformPositions: x = 1.986632, z = 4.521789 
playerTransformPositions: x = 1.995167, z = 4.535992 
playerTransformPositions: x = 2.003684, z = 4.550168 
playerTransformPositions: x = 2.012217, z = 4.564368 
playerTransformPositions: x = 2.020749, z = 4.578568 
playerTransformPositions: x = 2.029282, z = 4.592769 
playerTransformPositions: x = 2.037814, z = 4.606969 
playerTransformPositions: x = 2.046359, z = 4.621191 
playerTransformPositions: x = 2.05601, z = 4.637252 
playerTransformPositions: x = 2.064545, z = 4.651456 
playerTransformPositions: x = 2.073088, z = 4.665675 
playerTransformPositions: x = 2.08161, z = 4.679857 
playerTransformPositions: x = 2.090142, z = 4.694057 
playerTransformPositions: x = 2.098675, z = 4.708258 
playerTransformPositions: x = 2.107219, z = 4.722478 
playerTransformPositions: x = 2.115747, z = 4.73667 
playerTransformPositions: x = 2.124272, z = 4.750859 
playerTransformPositions: x = 2.133513, z = 4.766239 
playerTransformPositions: x = 2.142059, z = 4.780461 
playerTransformPositions: x = 2.15059, z = 4.794658 
playerTransformPositions: x = 2.159113, z = 4.808843 
playerTransformPositions: x = 2.166816, z = 4.823043 
playerTransformPositions: x = 2.175349, z = 4.837244 
playerTransformPositions: x = 2.170063, z = 4.851444 
playerTransformPositions: x = 2.169006, z = 4.865645 
playerTransformPositions: x = 2.168794, z = 4.879847 
playerTransformPositions: x = 2.168753, z = 4.894053 
playerTransformPositions: x = 2.168829, z = 4.908959 
playerTransformPositions: x = 2.177371, z = 4.923175 
playerTransformPositions: x = 2.17047, z = 4.937395 
playerTransformPositions: x = 2.169084, z = 4.951564 
playerTransformPositions: x = 2.16881, z = 4.965764 
playerTransformPositions: x = 2.168756, z = 4.979966 
playerTransformPositions: x = 2.168744, z = 4.994164 
playerTransformPositions: x = 2.177277, z = 5.008365 
playerTransformPositions: x = 2.170449, z = 5.022565 
playerTransformPositions: x = 2.169083, z = 5.036767 
playerTransformPositions: x = 2.168934, z = 5.051996 
playerTransformPositions: x = 2.168784, z = 5.066231 
playerTransformPositions: x = 2.168749, z = 5.080423 
playerTransformPositions: x = 2.177278, z = 5.094618 
playerTransformPositions: x = 2.170449, z = 5.108818 
playerTransformPositions: x = 2.169084, z = 5.12302 
playerTransformPositions: x = 2.168808, z = 5.137201 
playerTransformPositions: x = 2.169269, z = 5.155682 
playerTransformPositions: x = 2.168849, z = 5.169892 
playerTransformPositions: x = 2.169134, z = 5.187177 
playerTransformPositions: x = 2.168823, z = 5.201404 
playerTransformPositions: x = 2.177342, z = 5.215582 
playerTransformPositions: x = 2.170463, z = 5.22979 
playerTransformPositions: x = 2.169085, z = 5.243981 
playerTransformPositions: x = 2.168814, z = 5.258207 
playerTransformPositions: x = 2.168754, z = 5.272386 
playerTransformPositions: x = 2.168747, z = 5.286609 
playerTransformPositions: x = 2.168744, z = 5.300819 
playerTransformPositions: x = 2.178879, z = 5.317687 
playerTransformPositions: x = 2.17077, z = 5.331889 
playerTransformPositions: x = 2.169147, z = 5.346091 
playerTransformPositions: x = 2.168827, z = 5.360322 
playerTransformPositions: x = 2.168758, z = 5.374514 
playerTransformPositions: x = 2.168748, z = 5.388743 
playerTransformPositions: x = 2.177277, z = 5.402937 
playerTransformPositions: x = 2.170447, z = 5.417123 
playerTransformPositions: x = 2.16908, z = 5.431294 
playerTransformPositions: x = 2.169075, z = 5.4477 
playerTransformPositions: x = 2.168813, z = 5.461938 
playerTransformPositions: x = 2.168754, z = 5.476121 
playerTransformPositions: x = 2.168744, z = 5.490321 
playerTransformPositions: x = 2.177266, z = 5.504504 
playerTransformPositions: x = 2.170447, z = 5.518705 
playerTransformPositions: x = 2.169085, z = 5.532925 
playerTransformPositions: x = 2.168808, z = 5.547105 
playerTransformPositions: x = 2.168755, z = 5.561307 
playerTransformPositions: x = 2.16894, z = 5.577133 
playerTransformPositions: x = 2.17751, z = 5.591395 
playerTransformPositions: x = 2.170491, z = 5.605561 
playerTransformPositions: x = 2.169092, z = 5.619765 
playerTransformPositions: x = 2.168812, z = 5.633963 
playerTransformPositions: x = 2.168753, z = 5.648139 
playerTransformPositions: x = 2.168747, z = 5.662363 
playerTransformPositions: x = 2.177282, z = 5.676568 
playerTransformPositions: x = 2.170447, z = 5.69074 
playerTransformPositions: x = 2.169556, z = 5.708881 
playerTransformPositions: x = 2.168906, z = 5.723089 
playerTransformPositions: x = 2.168774, z = 5.737281 
playerTransformPositions: x = 2.168749, z = 5.751482 
playerTransformPositions: x = 2.168743, z = 5.765683 
playerTransformPositions: x = 2.177276, z = 5.779883 
playerTransformPositions: x = 2.17045, z = 5.794094 
playerTransformPositions: x = 2.169082, z = 5.808283 
playerTransformPositions: x = 2.16881, z = 5.822484 
playerTransformPositions: x = 2.167049, z = 5.822484 
playerTransformPositions: x = 2.166697, z = 5.822484 
playerTransformPositions: x = 2.166626, z = 5.822484 
playerTransformPositions: x = 2.166612, z = 5.822484 
playerTransformPositions: x = 2.16661, z = 5.822484 
playerTransformPositions: x = 2.156392, z = 5.835562 
playerTransformPositions: x = 2.146214, z = 5.848589 
playerTransformPositions: x = 2.13342, z = 5.864964 
playerTransformPositions: x = 2.123219, z = 5.878021 
playerTransformPositions: x = 2.112972, z = 5.891137 
playerTransformPositions: x = 2.102819, z = 5.904132 
playerTransformPositions: x = 2.092619, z = 5.917187 
playerTransformPositions: x = 2.08242, z = 5.930242 
playerTransformPositions: x = 2.072221, z = 5.943296 
playerTransformPositions: x = 2.062021, z = 5.956351 
playerTransformPositions: x = 2.051821, z = 5.969407 
playerTransformPositions: x = 2.040956, z = 5.983313 
playerTransformPositions: x = 2.030754, z = 5.996371 
playerTransformPositions: x = 2.02052, z = 6.00947 
playerTransformPositions: x = 2.010333, z = 6.022509 
playerTransformPositions: x = 2.000132, z = 6.035565 
playerTransformPositions: x = 1.989941, z = 6.048609 
playerTransformPositions: x = 1.979751, z = 6.061652 
playerTransformPositions: x = 1.969557, z = 6.0747 
playerTransformPositions: x = 1.959345, z = 6.08777 
playerTransformPositions: x = 1.949013, z = 6.100994 
playerTransformPositions: x = 1.938771, z = 6.114104 
playerTransformPositions: x = 1.928595, z = 6.127128 
playerTransformPositions: x = 1.918402, z = 6.140175 
playerTransformPositions: x = 1.908213, z = 6.153216 
playerTransformPositions: x = 1.898013, z = 6.166271 
playerTransformPositions: x = 1.887814, z = 6.179325 
playerTransformPositions: x = 1.877614, z = 6.192381 
playerTransformPositions: x = 1.867415, z = 6.205435 
playerTransformPositions: x = 1.857215, z = 6.21849 
playerTransformPositions: x = 1.846108, z = 6.232706 
playerTransformPositions: x = 1.835797, z = 6.245904 
playerTransformPositions: x = 1.825673, z = 6.258862 
playerTransformPositions: x = 1.815507, z = 6.271874 
playerTransformPositions: x = 1.805306, z = 6.28493 
playerTransformPositions: x = 1.795107, z = 6.297984 
playerTransformPositions: x = 1.784909, z = 6.311038 
playerTransformPositions: x = 1.774709, z = 6.324093 
playerTransformPositions: x = 1.764509, z = 6.337149 
playerTransformPositions: x = 1.752941, z = 6.351955 
playerTransformPositions: x = 1.742718, z = 6.36504 
playerTransformPositions: x = 1.732483, z = 6.37814 
playerTransformPositions: x = 1.722344, z = 6.391118 
playerTransformPositions: x = 1.712139, z = 6.404179 
playerTransformPositions: x = 1.701931, z = 6.417244 
playerTransformPositions: x = 1.691714, z = 6.430322 
playerTransformPositions: x = 1.681545, z = 6.443337 
playerTransformPositions: x = 1.671346, z = 6.456392 
playerTransformPositions: x = 1.659916, z = 6.471022 
playerTransformPositions: x = 1.649701, z = 6.484097 
playerTransformPositions: x = 1.639496, z = 6.497158 
playerTransformPositions: x = 1.624053, z = 6.516924 
playerTransformPositions: x = 1.613847, z = 6.529987 
playerTransformPositions: x = 1.603651, z = 6.543037 
playerTransformPositions: x = 1.593451, z = 6.556092 
playerTransformPositions: x = 1.583251, z = 6.569147 
playerTransformPositions: x = 1.573053, z = 6.582201 
playerTransformPositions: x = 1.561184, z = 6.597392 
playerTransformPositions: x = 1.550936, z = 6.610509 
playerTransformPositions: x = 1.540747, z = 6.62355 
playerTransformPositions: x = 1.530583, z = 6.63656 
playerTransformPositions: x = 1.520369, z = 6.649633 
playerTransformPositions: x = 1.510166, z = 6.662692 
playerTransformPositions: x = 1.499965, z = 6.675748 
playerTransformPositions: x = 1.489785, z = 6.688779 
playerTransformPositions: x = 1.47957, z = 6.701854 
playerTransformPositions: x = 1.46754, z = 6.717251 
playerTransformPositions: x = 1.457321, z = 6.73033 
playerTransformPositions: x = 1.447138, z = 6.743365 
playerTransformPositions: x = 1.436931, z = 6.756428 
playerTransformPositions: x = 1.426744, z = 6.769468 
playerTransformPositions: x = 1.416545, z = 6.782522 
playerTransformPositions: x = 1.406345, z = 6.795577 
playerTransformPositions: x = 1.396124, z = 6.80866 
playerTransformPositions: x = 1.38593, z = 6.821707 
playerTransformPositions: x = 1.375358, z = 6.835239 
playerTransformPositions: x = 1.365136, z = 6.848322 
playerTransformPositions: x = 1.354945, z = 6.861366 
playerTransformPositions: x = 1.344756, z = 6.874408 
playerTransformPositions: x = 1.334545, z = 6.887476 
playerTransformPositions: x = 1.324342, z = 6.900536 
playerTransformPositions: x = 1.314147, z = 6.913585 
playerTransformPositions: x = 1.303941, z = 6.926648 
playerTransformPositions: x = 1.293759, z = 6.939681 
playerTransformPositions: x = 1.28356, z = 6.952735 
playerTransformPositions: x = 1.272162, z = 6.967324 
playerTransformPositions: x = 1.261942, z = 6.980404 
playerTransformPositions: x = 1.251732, z = 6.993472 
playerTransformPositions: x = 1.241564, z = 7.006487 
playerTransformPositions: x = 1.231364, z = 7.019542 
playerTransformPositions: x = 1.237301, z = 7.004077 
playerTransformPositions: x = 1.243241, z = 6.988604 
playerTransformPositions: x = 1.249185, z = 6.973121 
playerTransformPositions: x = 1.257036, z = 6.952666 
playerTransformPositions: x = 1.262973, z = 6.9372 
playerTransformPositions: x = 1.270236, z = 6.918282 
playerTransformPositions: x = 1.276186, z = 6.902781 
playerTransformPositions: x = 1.282118, z = 6.887327 
playerTransformPositions: x = 1.28806, z = 6.871847 
playerTransformPositions: x = 1.293994, z = 6.856388 
playerTransformPositions: x = 1.299922, z = 6.840944 
playerTransformPositions: x = 1.305859, z = 6.825479 
playerTransformPositions: x = 1.311796, z = 6.810012 
playerTransformPositions: x = 1.317734, z = 6.794544 
playerTransformPositions: x = 1.32367, z = 6.779078 
playerTransformPositions: x = 1.331185, z = 6.759503 
playerTransformPositions: x = 1.337123, z = 6.744033 
playerTransformPositions: x = 1.34306, z = 6.728567 
playerTransformPositions: x = 1.349009, z = 6.71307 
playerTransformPositions: x = 1.354936, z = 6.697629 
playerTransformPositions: x = 1.360871, z = 6.682168 
playerTransformPositions: x = 1.36682, z = 6.66667 
playerTransformPositions: x = 1.372748, z = 6.651226 
playerTransformPositions: x = 1.378685, z = 6.63576 
playerTransformPositions: x = 1.384706, z = 6.620074 
playerTransformPositions: x = 1.390655, z = 6.604577 
playerTransformPositions: x = 1.399928, z = 6.58042 
playerTransformPositions: x = 1.405875, z = 6.564926 
playerTransformPositions: x = 1.411803, z = 6.549484 
playerTransformPositions: x = 1.41774, z = 6.534017 
playerTransformPositions: x = 1.423677, z = 6.51855 
playerTransformPositions: x = 1.429616, z = 6.50308 
playerTransformPositions: x = 1.435554, z = 6.487611 
playerTransformPositions: x = 1.441794, z = 6.471354 
playerTransformPositions: x = 1.447748, z = 6.455844 
playerTransformPositions: x = 1.45367, z = 6.440417 
playerTransformPositions: x = 1.459607, z = 6.424951 
playerTransformPositions: x = 1.465544, z = 6.409485 
playerTransformPositions: x = 1.471485, z = 6.394008 
playerTransformPositions: x = 1.477425, z = 6.378534 
playerTransformPositions: x = 1.483355, z = 6.363086 
playerTransformPositions: x = 1.489292, z = 6.34762 
playerTransformPositions: x = 1.496251, z = 6.32949 
playerTransformPositions: x = 1.502208, z = 6.313971 
playerTransformPositions: x = 1.508126, z = 6.298553 
playerTransformPositions: x = 1.514064, z = 6.283086 
playerTransformPositions: x = 1.520011, z = 6.267593 
playerTransformPositions: x = 1.525943, z = 6.25214 
playerTransformPositions: x = 1.531874, z = 6.236688 
playerTransformPositions: x = 1.537814, z = 6.221213 
playerTransformPositions: x = 1.543749, z = 6.205753 
playerTransformPositions: x = 1.550372, z = 6.188499 
playerTransformPositions: x = 1.556318, z = 6.173011 
playerTransformPositions: x = 1.56225, z = 6.157556 
playerTransformPositions: x = 1.56819, z = 6.142083 
playerTransformPositions: x = 1.574123, z = 6.126627 
playerTransformPositions: x = 1.580058, z = 6.111164 
playerTransformPositions: x = 1.586014, z = 6.095649 
playerTransformPositions: x = 1.593406, z = 6.076393 
playerTransformPositions: x = 1.600113, z = 6.058919 
playerTransformPositions: x = 1.606743, z = 6.041648 
playerTransformPositions: x = 1.612698, z = 6.026135 
playerTransformPositions: x = 1.618634, z = 6.01067 
playerTransformPositions: x = 1.624556, z = 5.995245 
playerTransformPositions: x = 1.630492, z = 5.979779 
playerTransformPositions: x = 1.63643, z = 5.964311 
playerTransformPositions: x = 1.642367, z = 5.948845 
playerTransformPositions: x = 1.648304, z = 5.933378 
playerTransformPositions: x = 1.654241, z = 5.917912 
playerTransformPositions: x = 1.660179, z = 5.902442 
playerTransformPositions: x = 1.666914, z = 5.884897 
playerTransformPositions: x = 1.67285, z = 5.869432 
playerTransformPositions: x = 1.678787, z = 5.853966 
playerTransformPositions: x = 1.684725, z = 5.838499 
playerTransformPositions: x = 1.690664, z = 5.823026 
playerTransformPositions: x = 1.696599, z = 5.807565 
playerTransformPositions: x = 1.702535, z = 5.792101 
playerTransformPositions: x = 1.708475, z = 5.776626 
playerTransformPositions: x = 1.714409, z = 5.761167 
playerTransformPositions: x = 1.720822, z = 5.744461 
playerTransformPositions: x = 1.72677, z = 5.728966 
playerTransformPositions: x = 1.732707, z = 5.7135 
playerTransformPositions: x = 1.738638, z = 5.69805 
playerTransformPositions: x = 1.744601, z = 5.682515 
playerTransformPositions: x = 1.750509, z = 5.667125 
playerTransformPositions: x = 1.756447, z = 5.651654 
playerTransformPositions: x = 1.762383, z = 5.636192 
playerTransformPositions: x = 1.768319, z = 5.620726 
playerTransformPositions: x = 1.776535, z = 5.599324 
playerTransformPositions: x = 1.784807, z = 5.577775 
playerTransformPositions: x = 1.790746, z = 5.562304 
playerTransformPositions: x = 1.796683, z = 5.546837 
playerTransformPositions: x = 1.80262, z = 5.531372 
playerTransformPositions: x = 1.808557, z = 5.515904 
playerTransformPositions: x = 1.814494, z = 5.500438 
playerTransformPositions: x = 1.820439, z = 5.484952 
playerTransformPositions: x = 1.826375, z = 5.469486 
playerTransformPositions: x = 1.832305, z = 5.45404 
playerTransformPositions: x = 1.8387, z = 5.437379 
playerTransformPositions: x = 1.844651, z = 5.421875 
playerTransformPositions: x = 1.850585, z = 5.406418 
playerTransformPositions: x = 1.856526, z = 5.39094 
playerTransformPositions: x = 1.893699, z = 5.294102 
playerTransformPositions: x = 1.908552, z = 5.255408 
playerTransformPositions: x = 1.915557, z = 5.23716 
playerTransformPositions: x = 1.923111, z = 5.21748 
playerTransformPositions: x = 1.930368, z = 5.198576 
playerTransformPositions: x = 1.936315, z = 5.183083 
playerTransformPositions: x = 1.943098, z = 5.165412 
playerTransformPositions: x = 1.949044, z = 5.149924 
playerTransformPositions: x = 1.95887, z = 5.124325 
playerTransformPositions: x = 1.96482, z = 5.108826 
playerTransformPositions: x = 1.970745, z = 5.09339 
playerTransformPositions: x = 1.976682, z = 5.077924 
playerTransformPositions: x = 1.982619, z = 5.062458 
playerTransformPositions: x = 1.988556, z = 5.04699 
playerTransformPositions: x = 1.994493, z = 5.031524 
playerTransformPositions: x = 2.00043, z = 5.016057 
playerTransformPositions: x = 2.006367, z = 5.000591 
playerTransformPositions: x = 2.013648, z = 4.981624 
playerTransformPositions: x = 2.019575, z = 4.966184 
playerTransformPositions: x = 2.025512, z = 4.950716 
playerTransformPositions: x = 2.031451, z = 4.935245 
playerTransformPositions: x = 2.037386, z = 4.919783 
playerTransformPositions: x = 2.043324, z = 4.904313 
playerTransformPositions: x = 2.049259, z = 4.888852 
playerTransformPositions: x = 2.055197, z = 4.873385 
playerTransformPositions: x = 2.061133, z = 4.85792 
playerTransformPositions: x = 2.067867, z = 4.840377 
playerTransformPositions: x = 2.073817, z = 4.824879 
playerTransformPositions: x = 2.079742, z = 4.809442 
playerTransformPositions: x = 2.08568, z = 4.793974 
playerTransformPositions: x = 2.091617, z = 4.778506 
playerTransformPositions: x = 2.091618, z = 4.778506 
playerTransformPositions: x = 2.090683, z = 4.778506 
playerTransformPositions: x = 2.081082, z = 4.778506 
playerTransformPositions: x = 2.069968, z = 4.778506 
playerTransformPositions: x = 2.058774, z = 4.778506 
playerTransformPositions: x = 2.039271, z = 4.778506 
playerTransformPositions: x = 2.027082, z = 4.778506 
playerTransformPositions: x = 2.01659, z = 4.778506 
playerTransformPositions: x = 2.006671, z = 4.778506 
playerTransformPositions: x = 1.997107, z = 4.778506 
playerTransformPositions: x = 1.987852, z = 4.778506 
playerTransformPositions: x = 1.978902, z = 4.778506 
playerTransformPositions: x = 1.970256, z = 4.778506 
playerTransformPositions: x = 1.95556, z = 4.778506 
playerTransformPositions: x = 1.946512, z = 4.778506 
playerTransformPositions: x = 1.938846, z = 4.778506 
playerTransformPositions: x = 1.93171, z = 4.778506 
playerTransformPositions: x = 1.924936, z = 4.778506 
playerTransformPositions: x = 1.913662, z = 4.778506 
playerTransformPositions: x = 1.906838, z = 4.778506 
playerTransformPositions: x = 1.901165, z = 4.778506 
playerTransformPositions: x = 1.895987, z = 4.778506 
playerTransformPositions: x = 1.891171, z = 4.778506 
playerTransformPositions: x = 1.883447, z = 4.778505 
playerTransformPositions: x = 1.878922, z = 4.778505 
playerTransformPositions: x = 1.875306, z = 4.778505 
playerTransformPositions: x = 1.872141, z = 4.778505 
playerTransformPositions: x = 1.869336, z = 4.778505 
playerTransformPositions: x = 1.865245, z = 4.778505 
playerTransformPositions: x = 1.863069, z = 4.778505 
playerTransformPositions: x = 1.861549, z = 4.778505 
playerTransformPositions: x = 1.860433, z = 4.778505 
playerTransformPositions: x = 1.859403, z = 4.778505 
playerTransformPositions: x = 1.859204, z = 4.778505 
playerTransformPositions: x = 1.859164, z = 4.778505 
playerTransformPositions: x = 1.859149, z = 4.778505 
playerTransformPositions: x = 1.874284, z = 4.785244 
playerTransformPositions: x = 1.874964, z = 4.791982 
playerTransformPositions: x = 1.875101, z = 4.798723 
playerTransformPositions: x = 1.875126, z = 4.805459 
playerTransformPositions: x = 1.875131, z = 4.812197 
playerTransformPositions: x = 1.875143, z = 4.818959 
playerTransformPositions: x = 1.890797, z = 4.825928 
playerTransformPositions: x = 1.878267, z = 4.832669 
playerTransformPositions: x = 1.875765, z = 4.839419 
playerTransformPositions: x = 1.875254, z = 4.846146 
playerTransformPositions: x = 1.875157, z = 4.852884 
playerTransformPositions: x = 1.875138, z = 4.859622 
playerTransformPositions: x = 1.890271, z = 4.86636 
playerTransformPositions: x = 1.878165, z = 4.873107 
playerTransformPositions: x = 1.875735, z = 4.879837 
playerTransformPositions: x = 1.875254, z = 4.886576 
